2025-07-05 18:19:14 Thread: [Thread-0] (ID: 34) INFO - New files added: 127023956_p1.jpg; Remaining unclassified images: 714
2025-07-05 18:19:14 Thread: [Thread-0] (ID: 34) INFO - New files added: 131969684_p0.jpg; Remaining unclassified images: 715
2025-07-05 18:19:14 Thread: [Thread-0] (ID: 34) INFO - New files added: 132067682_p0.jpg; Remaining unclassified images: 716
2025-07-05 18:19:14 Thread: [Thread-0] (ID: 34) INFO - New files added: 132274887_p0.png; Remaining unclassified images: 717
2025-07-05 18:19:14 Thread: [Thread-0] (ID: 34) INFO - New files added: 132317590_p0.jpg; Remaining unclassified images: 718
2025-07-05 18:19:14 Thread: [Thread-0] (ID: 34) INFO - New files added: 132336199_p0.png; Remaining unclassified images: 719
2025-07-05 18:19:14 Thread: [Thread-0] (ID: 34) INFO - New files added: 113857418_p0.jpg; Remaining unclassified images: 720
2025-07-05 20:22:50 Thread: [ReadAndMovePool-thread-1] (ID: 36) INFO - File(s) has/have been moved; Remaining unclassified images: 719
2025-07-05 20:22:57 Thread: [ReadAndMovePool-thread-1] (ID: 37) INFO - File(s) has/have been moved; Remaining unclassified images: 718
2025-07-05 21:58:13 Thread: [ReadAndMovePool-thread-2] (ID: 37) INFO - File(s) has/have been moved; Remaining unclassified images: 722
2025-07-05 21:58:13 Thread: [ReadAndMovePool-thread-1] (ID: 36) INFO - File(s) has/have been moved; Remaining unclassified images: 722
2025-07-06 15:15:33 Thread: [ReadAndMovePool-thread-2] (ID: 37) INFO - File(s) has/have been moved; Remaining unclassified images: 710
2025-07-06 15:15:33 Thread: [ReadAndMovePool-thread-3] (ID: 38) INFO - File(s) has/have been moved; Remaining unclassified images: 710
2025-07-06 15:15:33 Thread: [ReadAndMovePool-thread-1] (ID: 36) INFO - File(s) has/have been moved; Remaining unclassified images: 710
2025-07-06 15:15:34 Thread: [ReadAndMovePool-thread-3] (ID: 38) INFO - File(s) has/have been moved; Remaining unclassified images: 710
2025-07-06 15:15:34 Thread: [ReadAndMovePool-thread-2] (ID: 37) INFO - File(s) has/have been moved; Remaining unclassified images: 710
2025-07-06 15:15:34 Thread: [ReadAndMovePool-thread-1] (ID: 36) INFO - File(s) has/have been moved; Remaining unclassified images: 710
2025-07-06 15:15:34 Thread: [ReadAndMovePool-thread-1] (ID: 36) INFO - File(s) has/have been moved; Remaining unclassified images: 710
2025-07-06 15:15:34 Thread: [ReadAndMovePool-thread-2] (ID: 37) INFO - File(s) has/have been moved; Remaining unclassified images: 710
2025-07-06 15:15:34 Thread: [ReadAndMovePool-thread-3] (ID: 38) INFO - File(s) has/have been moved; Remaining unclassified images: 710
2025-07-06 15:15:34 Thread: [ReadAndMovePool-thread-1] (ID: 36) INFO - File(s) has/have been moved; Remaining unclassified images: 710
2025-07-06 15:15:34 Thread: [ReadAndMovePool-thread-2] (ID: 37) INFO - File(s) has/have been moved; Remaining unclassified images: 710
2025-07-06 15:15:34 Thread: [ReadAndMovePool-thread-3] (ID: 38) INFO - File(s) has/have been moved; Remaining unclassified images: 710
2025-07-06 15:15:34 Thread: [ReadAndMovePool-thread-1] (ID: 36) INFO - File(s) has/have been moved; Remaining unclassified images: 710
2025-07-06 15:15:34 Thread: [ReadAndMovePool-thread-2] (ID: 37) INFO - File(s) has/have been moved; Remaining unclassified images: 710
2025-07-06 15:15:34 Thread: [ReadAndMovePool-thread-3] (ID: 38) INFO - File(s) has/have been moved; Remaining unclassified images: 710
2025-07-06 15:15:34 Thread: [ReadAndMovePool-thread-1] (ID: 36) INFO - File(s) has/have been moved; Remaining unclassified images: 710
2025-07-06 15:15:34 Thread: [ReadAndMovePool-thread-3] (ID: 38) INFO - File(s) has/have been moved; Remaining unclassified images: 710
2025-07-06 15:15:34 Thread: [ReadAndMovePool-thread-2] (ID: 37) INFO - File(s) has/have been moved; Remaining unclassified images: 710
2025-07-06 15:15:34 Thread: [ReadAndMovePool-thread-3] (ID: 38) INFO - File(s) has/have been moved; Remaining unclassified images: 710
2025-07-06 15:15:34 Thread: [ReadAndMovePool-thread-1] (ID: 36) INFO - File(s) has/have been moved; Remaining unclassified images: 710
2025-07-06 15:28:33 Thread: [ReadAndMovePool-thread-2] (ID: 57) INFO - File(s) has/have been moved; Remaining unclassified images: 703
2025-07-06 15:28:33 Thread: [ReadAndMovePool-thread-3] (ID: 58) INFO - File(s) has/have been moved; Remaining unclassified images: 703
2025-07-06 15:28:33 Thread: [ReadAndMovePool-thread-1] (ID: 56) INFO - File(s) has/have been moved; Remaining unclassified images: 703
2025-07-06 15:28:33 Thread: [ReadAndMovePool-thread-2] (ID: 57) INFO - File(s) has/have been moved; Remaining unclassified images: 703
2025-07-06 15:28:33 Thread: [ReadAndMovePool-thread-1] (ID: 56) INFO - File(s) has/have been moved; Remaining unclassified images: 703
2025-07-06 15:28:33 Thread: [ReadAndMovePool-thread-3] (ID: 58) INFO - File(s) has/have been moved; Remaining unclassified images: 703
2025-07-06 15:28:33 Thread: [ReadAndMovePool-thread-2] (ID: 57) INFO - File(s) has/have been moved; Remaining unclassified images: 703
2025-07-06 15:28:55 Thread: [ReadAndMovePool-thread-2] (ID: 60) INFO - File(s) has/have been moved; Remaining unclassified images: 699
2025-07-06 15:28:55 Thread: [ReadAndMovePool-thread-1] (ID: 59) INFO - File(s) has/have been moved; Remaining unclassified images: 699
2025-07-06 15:28:55 Thread: [ReadAndMovePool-thread-3] (ID: 61) INFO - File(s) has/have been moved; Remaining unclassified images: 699
2025-07-06 15:28:55 Thread: [ReadAndMovePool-thread-2] (ID: 60) INFO - File(s) has/have been moved; Remaining unclassified images: 699
2025-07-07 23:12:34 Thread: [ReadAndMovePool-thread-2] (ID: 37) INFO - File(s) has/have been moved; Remaining unclassified images: 716
2025-07-07 23:12:34 Thread: [ReadAndMovePool-thread-3] (ID: 38) INFO - File(s) has/have been moved; Remaining unclassified images: 716
2025-07-07 23:12:34 Thread: [ReadAndMovePool-thread-1] (ID: 36) INFO - File(s) has/have been moved; Remaining unclassified images: 716
2025-07-08 00:18:21 Thread: [Thread-0] (ID: 34) INFO - New files added: httpsx.com_VectorFish227status1942127251618955601photo1.jpg; Remaining unclassified images: 717
2025-07-08 00:18:21 Thread: [Thread-0] (ID: 34) INFO - New files added: httpsx.comCream_bread1412status1942227919939793288.jpg; Remaining unclassified images: 720
2025-07-08 00:18:21 Thread: [Thread-0] (ID: 34) INFO - New files added: httpsx.comyukimi_NABE0428status1942038227453648919photo1.jpg; Remaining unclassified images: 720
2025-07-08 00:18:21 Thread: [Thread-0] (ID: 34) INFO - New files added: httpsx.com_prana_12status1829783682460053704photo1.jpg; Remaining unclassified images: 721
2025-07-08 00:18:21 Thread: [Thread-0] (ID: 34) INFO - New files added: httpswww.bilibili.comopus1086897394777325588.jpg; Remaining unclassified images: 721
2025-07-08 00:18:21 Thread: [Thread-0] (ID: 34) INFO - New files added: httpsx.comAibon_nobiastatus1942146962796827028photo1.jpg; Remaining unclassified images: 722
2025-07-08 00:18:21 Thread: [Thread-0] (ID: 34) INFO - New files added: httpsx.comAibon_nobiastatus1776230410852417698photo1.jpg; Remaining unclassified images: 723
2025-07-08 00:18:21 Thread: [Thread-0] (ID: 34) INFO - New files added: httpsx.comAibon_nobiastatus1764944056659153326photo1.jpg; Remaining unclassified images: 724
2025-07-08 00:18:21 Thread: [Thread-0] (ID: 34) INFO - New files added: httpsx.comAibon_nobiastatus1730177800672616939photo1.jpg; Remaining unclassified images: 725
2025-07-08 00:18:21 Thread: [Thread-0] (ID: 34) INFO - New files added: httpsx.comAibon_nobiastatus1881269793497784365photo1.jpg; Remaining unclassified images: 726
2025-07-08 00:18:21 Thread: [Thread-0] (ID: 34) INFO - New files added: httpsx.com_VectorFish227status1846149347488288933photo1.jpg; Remaining unclassified images: 727
2025-07-08 00:18:21 Thread: [Thread-0] (ID: 34) INFO - New files added: httpsx.com_VectorFish227status1802045306269577431photo1.jpg; Remaining unclassified images: 730
2025-07-08 00:18:21 Thread: [Thread-0] (ID: 34) INFO - New files added: httpsx.com_VectorFish227status1792458755160133911photo1.jpg; Remaining unclassified images: 730
2025-07-08 00:18:21 Thread: [Thread-0] (ID: 34) INFO - New files added: httpsx.com_VectorFish227status1817812288453394730photo1.jpg; Remaining unclassified images: 730
2025-07-08 00:18:36 Thread: [Thread-0] (ID: 34) INFO - New files added: httpsx.com_VectorFish227status1892863039075959145photo1.jpg; Remaining unclassified images: 731
2025-07-08 00:18:36 Thread: [Thread-0] (ID: 34) INFO - New files added: httpsx.comharuooimostatus1932048437140398313photo1.jpg; Remaining unclassified images: 732
2025-07-08 00:18:36 Thread: [Thread-0] (ID: 34) INFO - New files added: httpsx.comharuooimostatus1932048437140398313photo2.jpg; Remaining unclassified images: 733
2025-07-08 00:18:36 Thread: [Thread-0] (ID: 34) INFO - New files added: httpsx.comharuooimostatus1939671280841875579photo1.jpg; Remaining unclassified images: 740
2025-07-08 00:18:36 Thread: [Thread-0] (ID: 34) INFO - New files added: httpsx.comharuooimostatus1941861521015128108.jpg; Remaining unclassified images: 740
2025-07-08 00:18:36 Thread: [Thread-0] (ID: 34) INFO - New files added: httpsx.comharuooimostatus1942177503571042732photo1.jpg; Remaining unclassified images: 740
2025-07-08 00:18:36 Thread: [Thread-0] (ID: 34) INFO - New files added: httpsx.comphaegostatus1941932139765027071photo1.jpg; Remaining unclassified images: 740
2025-07-08 00:18:36 Thread: [Thread-0] (ID: 34) INFO - New files added: httpsx.comritu_2416status1941807003892056390photo1.jpg; Remaining unclassified images: 740
2025-07-08 00:18:36 Thread: [Thread-0] (ID: 34) INFO - New files added: httpsx.comRURU1232521status1942133806808674475photo1.jpg; Remaining unclassified images: 740
2025-07-08 00:18:36 Thread: [Thread-0] (ID: 34) INFO - New files added: httpsx.comValkyrie0609status1942206975023939931photo1.jpg; Remaining unclassified images: 740
2025-07-10 00:12:32 Thread: [Thread-0] (ID: 34) INFO - New files added: 132486639_p0.jpg; Remaining unclassified images: 752
2025-07-10 00:12:32 Thread: [Thread-0] (ID: 34) INFO - New files added: httpsx.com00x0044status1816794507993841918photo1.jpg; Remaining unclassified images: 753
2025-07-10 00:12:32 Thread: [Thread-0] (ID: 34) INFO - New files added: httpsx.com00x0044status1832719527332770250photo1.jpg; Remaining unclassified images: 753
2025-07-10 00:12:32 Thread: [Thread-0] (ID: 34) INFO - New files added: httpsx.comkurumi_lmstatus1942525654115004602photo1.jpg; Remaining unclassified images: 753
2025-07-10 00:12:32 Thread: [Thread-0] (ID: 34) INFO - New files added: godownloader-7521226805245725990-video-hd-godownloader.com.mp4; Remaining unclassified images: 753
2025-07-10 00:12:32 Thread: [Thread-0] (ID: 34) INFO - New files added: httpsx.comKuukoStellastatus1942931613731766428photo1.jpg; Remaining unclassified images: 753
2025-07-10 00:12:32 Thread: [Thread-0] (ID: 34) INFO - New files added: httpsx.comlingchuanqianstatus1942728340647076076photo1.jpg; Remaining unclassified images: 753
2025-07-10 00:12:32 Thread: [Thread-0] (ID: 34) INFO - New files added: httpsx.comyosshyachillesdstatus1942815163813417319photo1.jpg; Remaining unclassified images: 753
2025-07-10 00:12:32 Thread: [Thread-0] (ID: 34) INFO - New files added: httpsx.comUrotsukiY58641status1942739497160171549photo1.jpg; Remaining unclassified images: 753
2025-07-10 00:12:32 Thread: [Thread-0] (ID: 34) INFO - New files added: httpsx.comUrotsukiY58641status1942872311604167156photo1.jpg; Remaining unclassified images: 753
2025-07-10 00:12:32 Thread: [Thread-0] (ID: 34) INFO - New files added: 【ブルアカ】セイア（紳士向け）メモロビ８倍速.mp4; Remaining unclassified images: 753
2025-07-10 00:12:32 Thread: [Thread-0] (ID: 34) INFO - New files added: httpsx.comytrk_status1942539273422676391.jpg; Remaining unclassified images: 753
2025-07-10 00:12:32 Thread: [Thread-0] (ID: 34) INFO - New files added: httpsx.com00x0044status1942749482829156514photo1.jpg; Remaining unclassified images: 753
2025-07-10 00:24:51 Thread: [Thread-0] (ID: 34) INFO - New files added: httpswww.bilibili.comopus818429400065245272.png; Remaining unclassified images: 754
2025-07-10 00:25:01 Thread: [ReadAndMovePool-thread-1] (ID: 60) INFO - File(s) has/have been moved; Remaining unclassified images: 753
2025-07-10 00:25:09 Thread: [ReadAndMovePool-thread-1] (ID: 61) INFO - File(s) has/have been moved; Remaining unclassified images: 752
2025-07-10 00:25:21 Thread: [ReadAndMovePool-thread-1] (ID: 62) INFO - File(s) has/have been moved; Remaining unclassified images: 748
2025-07-10 00:25:21 Thread: [ReadAndMovePool-thread-2] (ID: 63) INFO - File(s) has/have been moved; Remaining unclassified images: 748
2025-07-10 00:25:21 Thread: [ReadAndMovePool-thread-3] (ID: 64) INFO - File(s) has/have been moved; Remaining unclassified images: 748
2025-07-10 00:25:21 Thread: [ReadAndMovePool-thread-2] (ID: 63) INFO - File(s) has/have been moved; Remaining unclassified images: 748
2025-07-10 00:25:29 Thread: [ReadAndMovePool-thread-1] (ID: 65) INFO - File(s) has/have been moved; Remaining unclassified images: 747
2025-07-10 19:48:18 Thread: [Thread-0] (ID: 34) INFO - New files added: httpswww.bilibili.comopus1072526361159008257.jpg; Remaining unclassified images: 748
2025-07-10 19:48:27 Thread: [ReadAndMovePool-thread-1] (ID: 36) INFO - File(s) has/have been moved; Remaining unclassified images: 747
2025-07-10 19:48:34 Thread: [ReadAndMovePool-thread-1] (ID: 37) INFO - File(s) has/have been moved; Remaining unclassified images: 745
2025-07-10 19:48:34 Thread: [ReadAndMovePool-thread-2] (ID: 38) INFO - File(s) has/have been moved; Remaining unclassified images: 745
2025-07-10 19:48:41 Thread: [ReadAndMovePool-thread-1] (ID: 39) INFO - File(s) has/have been moved; Remaining unclassified images: 744
2025-07-10 20:18:52 Thread: [ReadAndMovePool-thread-1] (ID: 57) INFO - File(s) has/have been moved; Remaining unclassified images: 742
2025-07-10 20:18:52 Thread: [ReadAndMovePool-thread-2] (ID: 58) INFO - File(s) has/have been moved; Remaining unclassified images: 742
2025-07-10 20:22:45 Thread: [ReadAndMovePool-thread-1] (ID: 59) INFO - File(s) has/have been moved; Remaining unclassified images: 740
2025-07-10 20:22:45 Thread: [ReadAndMovePool-thread-2] (ID: 60) INFO - File(s) has/have been moved; Remaining unclassified images: 740
2025-07-10 20:23:04 Thread: [ReadAndMovePool-thread-1] (ID: 61) INFO - File(s) has/have been moved; Remaining unclassified images: 739
2025-07-10 20:31:22 Thread: [ReadAndMovePool-thread-1] (ID: 62) INFO - File(s) has/have been moved; Remaining unclassified images: 738
2025-07-10 20:31:36 Thread: [ReadAndMovePool-thread-1] (ID: 63) INFO - File(s) has/have been moved; Remaining unclassified images: 734
2025-07-10 20:31:36 Thread: [ReadAndMovePool-thread-3] (ID: 65) INFO - File(s) has/have been moved; Remaining unclassified images: 734
2025-07-10 20:31:36 Thread: [ReadAndMovePool-thread-2] (ID: 64) INFO - File(s) has/have been moved; Remaining unclassified images: 734
2025-07-10 20:31:36 Thread: [ReadAndMovePool-thread-1] (ID: 63) INFO - File(s) has/have been moved; Remaining unclassified images: 734
2025-07-10 20:42:48 Thread: [ReadAndMovePool-thread-1] (ID: 66) INFO - File(s) has/have been moved; Remaining unclassified images: 731
2025-07-10 20:42:48 Thread: [ReadAndMovePool-thread-3] (ID: 68) INFO - File(s) has/have been moved; Remaining unclassified images: 731
2025-07-10 20:42:48 Thread: [ReadAndMovePool-thread-2] (ID: 67) INFO - File(s) has/have been moved; Remaining unclassified images: 731
2025-07-10 21:29:50 Thread: [Thread-0] (ID: 34) INFO - New files added: httpsx.comImveryfineThxstatus1942980067426189424photo1.jpg; Remaining unclassified images: 732
2025-07-10 21:29:50 Thread: [Thread-0] (ID: 34) INFO - New files added: httpsx.comcamunekozstatus1850190659795230772photo1.jpg; Remaining unclassified images: 733
2025-07-10 21:29:50 Thread: [Thread-0] (ID: 34) INFO - New files added: httpsx.comcamunekozstatus1943260174040600845photo1.jpg; Remaining unclassified images: 734
2025-07-10 21:29:50 Thread: [Thread-0] (ID: 34) INFO - New files added: httpsx.comcamunekozstatus1942475240342217060photo1.jpg; Remaining unclassified images: 735
2025-07-10 21:29:50 Thread: [Thread-0] (ID: 34) INFO - New files added: httpsx.comMirukuSeki3status1943278400287969391photo1.jpg; Remaining unclassified images: 736
2025-07-10 21:29:50 Thread: [Thread-0] (ID: 34) INFO - New files added: httpsx.comcamunekozstatus1850720172887380372photo1.jpg; Remaining unclassified images: 737
2025-07-10 21:29:50 Thread: [Thread-0] (ID: 34) INFO - New files added: httpsx.comcamunekozstatus1850720172887380372photo2.jpg; Remaining unclassified images: 738
2025-07-10 21:29:50 Thread: [Thread-0] (ID: 34) INFO - New files added: httpsx.comcamunekozstatus1850720172887380372photo3.jpg; Remaining unclassified images: 739
2025-07-10 21:29:50 Thread: [Thread-0] (ID: 34) INFO - New files added: httpsx.comcamunekozstatus1850720172887380372photo4.jpg; Remaining unclassified images: 740
2025-07-10 21:29:50 Thread: [Thread-0] (ID: 34) INFO - New files added: httpsx.comkyusoukyustatus1943255597950079462photo1.jpg; Remaining unclassified images: 742
2025-07-10 21:29:50 Thread: [Thread-0] (ID: 34) INFO - New files added: httpsx.comomiomi79status1943243164061663722photo3.jpg; Remaining unclassified images: 743
2025-07-10 21:29:50 Thread: [Thread-0] (ID: 34) INFO - New files added: httpsx.comomiomi79status1943243164061663722photo2.jpg; Remaining unclassified images: 743
2025-07-10 21:29:50 Thread: [Thread-0] (ID: 34) INFO - New files added: httpsx.comomiomi79status1943243164061663722photo1.jpg; Remaining unclassified images: 744
2025-07-10 21:30:01 Thread: [Thread-0] (ID: 34) INFO - New files added: 111106487_p0.png; Remaining unclassified images: 745
2025-07-10 21:30:01 Thread: [Thread-0] (ID: 34) INFO - New files added: 115648099_p0.png; Remaining unclassified images: 746
2025-07-10 21:30:01 Thread: [Thread-0] (ID: 34) INFO - New files added: 123855854_p0.png; Remaining unclassified images: 747
2025-07-11 00:19:47 Thread: [Thread-0] (ID: 34) INFO - New files added: httpsx.comYuichan5211status1921610173233156432photo2.jpg; Remaining unclassified images: 750
2025-07-11 00:19:47 Thread: [Thread-0] (ID: 34) INFO - New files added: httpsx.comHeiliKoistatus1943255356869902423photo1.jpg; Remaining unclassified images: 753
2025-07-11 00:19:47 Thread: [Thread-0] (ID: 34) INFO - New files added: httpsx.comHeiliKoistatus1943255356869902423photo2.jpg; Remaining unclassified images: 753
2025-07-11 00:19:47 Thread: [Thread-0] (ID: 34) INFO - New files added: httpsx.comdekanochanstatus1943251547934331366photo1.jpg; Remaining unclassified images: 754
2025-07-11 00:19:47 Thread: [Thread-0] (ID: 34) INFO - New files added: httpsx.comdekanochanstatus1942118022828925170photo1.jpg; Remaining unclassified images: 755
2025-07-11 00:19:47 Thread: [Thread-0] (ID: 34) INFO - New files added: httpsx.comWuthering_Wavesstatus1942916653496623408photo3.jpg; Remaining unclassified images: 756
2025-07-11 00:19:47 Thread: [Thread-0] (ID: 34) INFO - New files added: httpsx.comseptember0405status1943239547166523784photo1.jpg; Remaining unclassified images: 756
2025-07-11 00:19:47 Thread: [Thread-0] (ID: 34) INFO - New files added: httpsx.comYuichan5211status1921610173233156432photo1.jpg; Remaining unclassified images: 757
2025-07-11 00:19:47 Thread: [Thread-0] (ID: 34) INFO - New files added: httpsx.comYuichan5211status1921610173233156432photo4.jpg; Remaining unclassified images: 757
2025-07-11 00:19:47 Thread: [Thread-0] (ID: 34) INFO - New files added: httpsx.comYuichan5211status1921610173233156432photo3.jpg; Remaining unclassified images: 757
